"ID","Sex","SexPref","Age","Country_Res","Country_Born","HPP_9","GDP","GINI","SexRatio.2017est.","SexRatio.15.54.","UNRegion","RelStatus","RelLength","RelY","RelM","Ethnicity","SRA","SRM","SRH","SRA_Partner","SRM_Partner","SRH_Partner","Hug_Freq","Sex_Freq","Hug_Satis","Sex_Satis","GK_Breath","GK_Scent","GK_Taste","GK_Wet","GK_Contact","GK_Arous","GK_SynchStyle","prec_mean_anual_Res","snow_cover_days_Res","t_mean_Res","t_mean_coldest_month_Res","t_mean_warmest_month_Res","prec_mean_anual_Born","snow_cover_days_Born","t_mean_Born","t_mean_coldest_month_Born","t_mean_warmest_month_Born","Kiss_index"
6092130760,2,1,45,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,10,10,NA,"white caucasian",2,5,2,4,6,1,69,57,88,72,96,62,73,50,85,67,75,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.806
6146768590,2,1,21,"United Kingdom of Great Britain and Northern Ireland","Greece",NA,NA,NA,NA,NA,NA,1,3.25,3,3,"Gree",5,4,4,5,5,4,85,92,92,91,95,80,90,61,92,94,57,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,735.389756628392,9.56764767047893,14.4439419609133,1.66484157018605,28.3927332004899,0.382
6411185825,2,1,38,"Chile","Chile",-0.45,24600,50.5,0.97,1.02,4,2,NA,NA,NA,NA,5,4,3,4,5,3,96,52,57,52,95,95,95,83,84,93,57,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,0.258
6131448358,2,1,39,"United States of America","Canada",NA,NA,NA,NA,NA,NA,1,4.42,4,5,"White",5,6,6,7,6,4,100,50,96,96,75,59,57,92,91,84,32,864.592573581477,125.570596426261,7.39553089465931,-9.07923748738913,26.0193283167885,645.746479751353,258.232676544325,-6.11595581933074,-26.4856161207277,16.5341085188616,0.84
6102956377,2,1,19,"Colombia","Colombia",0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,"Colombia",4,1,6,4,NA,NA,64,80,68,46,84,97,87,50,79,68,91,3112.51932995326,0.0158684486685676,23.6307114726742,19.6953702585061,28.7649583538837,3112.51932995326,0.0158684486685676,23.6307114726742,19.6953702585061,28.7649583538837,0.467
6210702884,2,1,28,"Netherlands","Sweden",NA,NA,NA,NA,NA,NA,1,4.58,4,7,"Swedish",5,5,6,6,6,5,100,72,76,73,64,88,74,16,55,53,2,879.669824029657,0,10.0950731434104,0.865668448675335,21.030464629448,855.665813811723,197.606689466392,2.95045378835727,-10.0901719172486,17.9419589766361,0.819
6104843372,2,1,20,"Colombia","Colombia",0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,NA,2,1,3,NA,NA,NA,100,75,75,70,90,80,89,70,70,75,60,3112.51932995326,0.0158684486685676,23.6307114726742,19.6953702585061,28.7649583538837,3112.51932995326,0.0158684486685676,23.6307114726742,19.6953702585061,28.7649583538837,0.28
6117967965,1,2,23,"Colombia","Colombia",0.27,14500,53.5,0.98,1.01,4,1,4.58,4,7,"NO",6,6,7,7,1,6,100,80,90,100,100,100,100,99,100,100,50,3112.51932995326,0.0158684486685676,23.6307114726742,19.6953702585061,28.7649583538837,3112.51932995326,0.0158684486685676,23.6307114726742,19.6953702585061,28.7649583538837,0.733
6402425328,2,1,27,"Nigeria","Nigeria",1.16,5900,48.8,0,0,1,1,5,5,NA,"Igbo",6,2,7,6,2,7,42,100,100,100,0,0,0,0,100,100,0,1222.4572371389,0,26.9049445212785,18.5044573601987,36.9306741009597,1222.4572371389,0,26.9049445212785,18.5044573601987,36.9306741009597,0.751
6089349651,2,1,45,"United Kingdom of Great Britain and Northern Ireland","Canada",NA,NA,NA,NA,NA,NA,1,1.58,1,7,"White European ",4,2,4,7,6,6,100,90,100,100,100,100,100,90,100,100,100,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,645.746479751353,258.232676544325,-6.11595581933074,-26.4856161207277,16.5341085188616,0.856
6185165707,2,3,20,"Brazil","Brazil",0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,"Afro-brasileira",4,NA,4,NA,NA,NA,45,50,48,50,80,52,45,70,72,76,76,1821.09050782016,0,24.6676350703267,18.7603515611744,31.2754896383487,1821.09050782016,0,24.6676350703267,18.7603515611744,31.2754896383487,0.75
6211078992,2,1,24,"Sweden","Sweden",NA,NA,NA,NA,NA,NA,1,1.92,1,11,"Swedish",4,5,5,6,4,4,99,64,100,56,59,74,70,5,66,100,67,855.665813811723,197.606689466392,2.95045378835727,-10.0901719172486,17.9419589766361,855.665813811723,197.606689466392,2.95045378835727,-10.0901719172486,17.9419589766361,0.8
6386840455,2,1,22,"Chile","Chile",-0.45,24600,50.5,0.97,1.02,4,1,1.83,1,10,NA,4,3,4,5,6,3,94,63,86,69,70,64,79,61,60,88,73,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,0.933
6089925498,2,1,41,"Canada","Canada",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"Indigenous ",6,2,5,6,7,7,90,75,91,76,76,83,50,85,87,90,47,645.746479751353,258.232676544325,-6.11595581933074,-26.4856161207277,16.5341085188616,645.746479751353,258.232676544325,-6.11595581933074,-26.4856161207277,16.5341085188616,0.293
6092340253,2,1,30,"Australia","Australia",-0.25,49900,30.3,1.01,1.045,5,2,NA,NA,NA,"Caucasian",5,6,3,5,5,2,6,84,99,79,52,49,53,82,32,81,38,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,0.9
6090202069,1,2,67,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,44.42,44,5,"white British",4,4,6,5,NA,5,100,50,90,90,90,50,60,50,90,90,50,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.61
6387844683,2,1,43,"Australia","Australia",-0.25,49900,30.3,1.01,1.045,5,2,NA,NA,NA,"Anglosaxon",4,4,3,4,6,4,85,15,85,90,90,90,90,95,70,80,90,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,0.7
6387260202,2,1,58,"Chile","Chile",-0.45,24600,50.5,0.97,1.02,4,1,29,29,NA,"latina",5,5,NA,7,5,6,77,27,35,40,97,96,96,32,16,15,19,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,0.833
6090875715,1,1,30,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,2.83,2,10,"White,British, Scottish",4,4,5,4,4,5,99,49,99,69,62,63,29,80,79,59,7,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.827
6107911199,1,2,24,"Sweden","Sweden",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"caucasian",4,2,6,NA,NA,NA,49,69,23,80,89,72,25,39,34,11,41,855.665813811723,197.606689466392,2.95045378835727,-10.0901719172486,17.9419589766361,855.665813811723,197.606689466392,2.95045378835727,-10.0901719172486,17.9419589766361,0.706
6103344721,2,1,24,"Colombia","Colombia",0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,NA,5,1,4,NA,NA,NA,73,73,77,85,100,90,91,88,100,96,84,3112.51932995326,0.0158684486685676,23.6307114726742,19.6953702585061,28.7649583538837,3112.51932995326,0.0158684486685676,23.6307114726742,19.6953702585061,28.7649583538837,0.75
6147678706,2,1,60,"Poland","Poland",-0.87,29300,30.8,0.94,1.035,3,2,NA,NA,NA,NA,7,NA,7,NA,NA,NA,100,56,100,100,100,100,100,0,51,1,0,644.540301709072,103.163715653424,8.30881539785745,-4.30214231129271,22.6670013655115,644.540301709072,103.163715653424,8.30881539785745,-4.30214231129271,22.6670013655115,0.2
6210811842,2,1,28,"Sweden","Sweden",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"Swedish",4,5,3,NA,NA,NA,62,73,88,62,84,63,51,52,80,50,82,855.665813811723,197.606689466392,2.95045378835727,-10.0901719172486,17.9419589766361,855.665813811723,197.606689466392,2.95045378835727,-10.0901719172486,17.9419589766361,0.9
6091984771,2,1,27,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,6.83,6,10,"White Brittish ",4,NA,6,6,4,7,100,60,100,50,100,100,100,100,100,100,100,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.733
6646889621,2,1,23,"Italy","Italy",0.16,38000,31.9,0.93,0.99,5,2,NA,NA,NA,NA,3,NA,6,NA,NA,NA,75,81,60,73,88,87,80,73,62,82,79,952.994163813021,27.9661897320716,12.6060230033424,-0.0706364048670512,26.4582228226927,952.994163813021,27.9661897320716,12.6060230033424,-0.0706364048670512,26.4582228226927,0.419
6327165476,1,2,22,"Australia","Australia",-0.25,49900,30.3,1.01,1.045,5,1,0.42,0,5,"Australian",5,5,4,6,3,4,49,80,91,100,70,80,41,40,67,80,39,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,0.567
6147115731,2,1,21,"Australia","Japan",NA,NA,NA,NA,NA,NA,1,2.5,2,6,"Japanese/Australian",4,2,6,5,4,5,99,39,94,60,64,57,44,11,53,62,88,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,2015.52855223664,72.692027274967,11.4014632346605,-4.48812905737363,26.0628440039021,0.055
6110784191,1,2,23,"India","India",0.94,7200,35.2,1.08,1.095,2,1,3.17,3,2,NA,7,NA,6,6,5,5,41,0,79,0,100,100,100,100,97,98,64,1350.36441938959,15.7778048875227,23.5631395743761,10.1823711374033,35.6825759170535,1350.36441938959,15.7778048875227,23.5631395743761,10.1823711374033,35.6825759170535,0.9
6125944773,2,1,34,"Brazil","Brazil",0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,"Branco",2,2,6,2,6,6,100,90,100,80,100,100,70,50,90,100,100,1821.09050782016,0,24.6676350703267,18.7603515611744,31.2754896383487,1821.09050782016,0,24.6676350703267,18.7603515611744,31.2754896383487,0.867
6103507286,1,NA,40,"Colombia","Colombia",0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,"Caucßsico",5,4,6,4,4,6,70,70,90,60,100,100,100,85,80,90,85,3112.51932995326,0.0158684486685676,23.6307114726742,19.6953702585061,28.7649583538837,3112.51932995326,0.0158684486685676,23.6307114726742,19.6953702585061,28.7649583538837,0.65
6128052735,2,1,18,"Chile","Chile",-0.45,24600,50.5,0.97,1.02,4,1,0.75,NA,9,NA,4,1,4,7,6,6,100,87,100,100,9,71,6,6,30,32,59,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,0.784
6089625235,2,1,44,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,6.67,6,8,"White",6,2,4,6,4,4,100,90,100,100,100,79,40,21,63,70,90,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.68
6189051768,2,1,24,"Germany","Germany",-0.87,50200,27,0.97,1.03,5,1,5.5,5,6,NA,5,1,5,5,5,4,95,62,98,54,99,99,99,59,67,98,97,837.165363277933,30.6293722098459,8.96406371508524,-2.22109598782229,22.1296057335877,837.165363277933,30.6293722098459,8.96406371508524,-2.22109598782229,22.1296057335877,0.745
6089091513,2,1,53,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,36.33,36,4,"White",4,4,4,4,4,3,94,27,71,49,95,95,95,80,72,53,47,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.887
6089152457,2,1,31,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,3.83,3,10,"Scottish ",5,4,6,6,4,7,90,75,90,60,100,75,80,50,100,100,80,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.933
6108688713,1,2,23,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,1.33,1,4,"White",4,2,4,6,2,7,80,60,100,100,25,5,10,30,50,0,0,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.927
6104812930,1,2,19,"Colombia","Colombia",0.27,14500,53.5,0.98,1.01,4,1,0.83,NA,10,NA,4,5,3,6,2,6,97,50,65,70,65,63,75,70,70,80,60,3112.51932995326,0.0158684486685676,23.6307114726742,19.6953702585061,28.7649583538837,3112.51932995326,0.0158684486685676,23.6307114726742,19.6953702585061,28.7649583538837,0.8
6192200283,1,2,27,"France","France",-0.46,43600,29.2,0.96,1.03,5,1,8,8,0,"Francaise",5,4,6,6,3,6,84,67,74,57,88,74,80,54,81,82,50,1132.64185352846,10.3262061634815,12.4616740445193,2.5390511042511,24.3670002088432,1132.64185352846,10.3262061634815,12.4616740445193,2.5390511042511,24.3670002088432,0.669
6606359140,2,1,18,"United States of America","United States of America",-0.89,59500,45,0.97,1.025,5,2,NA,NA,NA,"White",5,5,6,NA,NA,NA,70,10,70,100,90,80,80,70,60,5,50,864.592573581477,125.570596426261,7.39553089465931,-9.07923748738913,26.0193283167885,864.592573581477,125.570596426261,7.39553089465931,-9.07923748738913,26.0193283167885,0.747
6181621798,1,1,21,"Germany","Germany",-0.87,50200,27,0.97,1.03,5,1,1.5,1,6,"Deutsch ",5,1,4,6,5,4,89,55,98,72,77,100,52,84,92,58,97,837.165363277933,30.6293722098459,8.96406371508524,-2.22109598782229,22.1296057335877,837.165363277933,30.6293722098459,8.96406371508524,-2.22109598782229,22.1296057335877,0.075
6204475732,1,2,27,"France","France",-0.46,43600,29.2,0.96,1.03,5,2,NA,NA,NA,"Franþais",4,3,3,4,1,4,87,72,83,100,31,40,50,57,69,80,50,1132.64185352846,10.3262061634815,12.4616740445193,2.5390511042511,24.3670002088432,1132.64185352846,10.3262061634815,12.4616740445193,2.5390511042511,24.3670002088432,0.628
6131243423,2,1,25,"Poland","Poland",-0.87,29300,30.8,0.94,1.035,3,1,1.17,1,2,"Polka",5,1,4,6,6,3,100,90,100,100,70,96,90,100,100,100,51,644.540301709072,103.163715653424,8.30881539785745,-4.30214231129271,22.6670013655115,644.540301709072,103.163715653424,8.30881539785745,-4.30214231129271,22.6670013655115,0.747
6402338177,2,1,27,"Nigeria","Nigeria",1.16,5900,48.8,0,0,1,1,9,9,NA,"Igbo",4,2,7,6,7,7,95,65,80,75,60,70,60,50,50,80,75,1222.4572371389,0,26.9049445212785,18.5044573601987,36.9306741009597,1222.4572371389,0,26.9049445212785,18.5044573601987,36.9306741009597,0.586
6105133572,2,1,45,"Australia","United Kingdom of Great Britain and Northern Ireland",NA,NA,NA,NA,NA,NA,1,5,5,NA,"White Caucasian",4,2,4,6,7,4,100,85,100,100,100,100,100,54,66,77,89,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.54
6339687724,2,1,27,"Czechia","Czechia",-0.87,35200,25,0.97,1.055,3,1,1.25,1,3,"west slavic- czech",5,4,6,5,3,4,77,66,86,88,100,91,51,46,19,84,66,723.239674164415,112.069257118311,8.05256876729081,-4.88472312523337,22.1832442414756,723.239674164415,112.069257118311,8.05256876729081,-4.88472312523337,22.1832442414756,0.731
6128113385,1,2,34,"India","India",0.94,7200,35.2,1.08,1.095,2,1,5,5,NA,"Indian",5,5,5,1,2,1,96,50,93,94,92,84,96,97,98,95,92,1350.36441938959,15.7778048875227,23.5631395743761,10.1823711374033,35.6825759170535,1350.36441938959,15.7778048875227,23.5631395743761,10.1823711374033,35.6825759170535,0.967
6327173170,2,1,19,"Australia","Australia",-0.25,49900,30.3,1.01,1.045,5,1,0.5,NA,6,"Caucasian ",6,3,6,7,7,6,82,70,100,90,86,62,77,70,80,70,90,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,0.997
6183527672,2,1,36,"Brazil","Brazil",0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,NA,4,NA,7,NA,NA,NA,100,83,100,100,100,100,100,71,100,100,70,1821.09050782016,0,24.6676350703267,18.7603515611744,31.2754896383487,1821.09050782016,0,24.6676350703267,18.7603515611744,31.2754896383487,0.847
6089876713,2,1,22,"United Kingdom of Great Britain and Northern Ireland","Czechia",NA,NA,NA,NA,NA,NA,1,4.17,4,2,"Czech",6,4,3,6,6,7,60,90,50,99,90,80,67,85,84,90,100,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,723.239674164415,112.069257118311,8.05256876729081,-4.88472312523337,22.1832442414756,0.511
6089234360,1,2,44,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,26,26,NA,"White",3,3,2,4,1,4,68,65,46,55,89,87,61,77,80,100,71,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.56
6089742301,2,3,34,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,NA,NA,NA,NA,"White",4,4,3,5,5,6,85,60,79,40,69,85,68,20,69,54,42,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.132
6411231877,2,1,42,"Chile","Chile",-0.45,24600,50.5,0.97,1.02,4,1,17.75,17,9,"Ninguna",4,NA,4,3,5,4,100,100,100,100,100,100,95,62,85,95,62,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,0.698
6194501694,2,1,29,"Brazil","Brazil",0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,"Brasileira",2,1,3,7,4,3,50,80,90,60,90,90,50,30,20,70,50,1821.09050782016,0,24.6676350703267,18.7603515611744,31.2754896383487,1821.09050782016,0,24.6676350703267,18.7603515611744,31.2754896383487,0.733
6089395682,2,1,36,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,8.17,8,2,"White",4,2,3,7,6,4,100,87,82,82,36,100,72,100,94,96,90,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.747
6103933594,1,2,30,"Colombia","Colombia",0.27,14500,53.5,0.98,1.01,4,1,1.42,1,5,NA,4,4,4,4,3,3,94,70,89,87,86,87,88,87,86,87,85,3112.51932995326,0.0158684486685676,23.6307114726742,19.6953702585061,28.7649583538837,3112.51932995326,0.0158684486685676,23.6307114726742,19.6953702585061,28.7649583538837,0.587
6180173509,2,1,25,"Germany","Germany",-0.87,50200,27,0.97,1.03,5,1,8.5,8,6,NA,3,1,4,5,6,3,30,51,NA,64,80,58,65,85,53,80,42,837.165363277933,30.6293722098459,8.96406371508524,-2.22109598782229,22.1296057335877,837.165363277933,30.6293722098459,8.96406371508524,-2.22109598782229,22.1296057335877,0.833
6170109496,2,1,25,"Czechia","Czechia",-0.87,35200,25,0.97,1.055,3,1,7,7,0,"caucasian",6,1,6,7,5,7,96,62,97,47,67,86,72,61,89,88,53,723.239674164415,112.069257118311,8.05256876729081,-4.88472312523337,22.1832442414756,723.239674164415,112.069257118311,8.05256876729081,-4.88472312523337,22.1832442414756,0.621
6089128098,2,1,30,"United Kingdom of Great Britain and Northern Ireland","South Africa",NA,NA,NA,NA,NA,NA,1,3.42,3,5,"White British ",2,1,3,5,6,6,100,60,0,NA,100,100,100,100,100,100,100,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,492.407422889766,0.102190082272332,17.6432398365349,4.57510430112118,29.28138029152,0.399
6089885883,2,2,27,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,2,2,NA,"White Scottish ",3,1,2,5,1,4,100,90,100,100,69,74,71,21,31,18,35,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.63
6125444026,2,1,39,"Brazil","Brazil",0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,"Japonesa",5,5,6,6,4,6,100,100,96,97,100,100,100,48,100,100,100,1821.09050782016,0,24.6676350703267,18.7603515611744,31.2754896383487,1821.09050782016,0,24.6676350703267,18.7603515611744,31.2754896383487,0.9
6350240523,1,1,24,"Australia","United Kingdom of Great Britain and Northern Ireland",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"White",3,4,5,NA,NA,NA,82,70,94,84,90,83,60,62,68,66,68,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.933
6089093066,2,3,26,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,4.08,4,1,"White Scottish",6,1,NA,6,5,7,100,80,100,80,100,100,70,76,81,79,80,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1
6419957394,1,2,39,"France","Italy",NA,NA,NA,NA,NA,NA,1,3.5,3,6,NA,2,4,4,3,4,4,80,37,71,77,93,73,51,59,68,40,95,1132.64185352846,10.3262061634815,12.4616740445193,2.5390511042511,24.3670002088432,952.994163813021,27.9661897320716,12.6060230033424,-0.0706364048670512,26.4582228226927,0.8
6097286830,2,1,52,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,2,NA,NA,NA,"White British",5,4,1,NA,NA,NA,80,50,20,50,100,60,70,90,100,50,30,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.686
6211668131,1,2,22,"Finland","Venezuela (Bolivarian Republic of)",NA,NA,NA,NA,NA,NA,1,1.08,1,1,"White European ",6,4,6,6,3,7,100,70,100,71,80,40,22,40,61,66,81,742.271133908389,209.004472741456,2.19399281876705,-12.2856493625804,18.8408630367498,2143.04706125807,0,25.179287858599,20.7491781314366,31.0817056707979,0.85
6420519465,1,2,37,"Italy","Italy",0.16,38000,31.9,0.93,0.99,5,1,2,2,NA,NA,4,5,3,6,1,5,52,100,75,90,37,77,82,30,70,89,100,952.994163813021,27.9661897320716,12.6060230033424,-0.0706364048670512,26.4582228226927,952.994163813021,27.9661897320716,12.6060230033424,-0.0706364048670512,26.4582228226927,0.783
6089938235,1,1,29,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,1.17,1,2,"White",4,4,3,6,3,3,100,90,90,90,100,100,90,60,80,100,100,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1
6180544623,2,1,40,"Germany","Germany",-0.87,50200,27,0.97,1.03,5,2,NA,NA,NA,NA,4,4,3,NA,NA,NA,56,50,46,72,80,86,93,91,58,83,83,837.165363277933,30.6293722098459,8.96406371508524,-2.22109598782229,22.1296057335877,837.165363277933,30.6293722098459,8.96406371508524,-2.22109598782229,22.1296057335877,0.483
6138570438,1,1,40,"Germany","Czechia",NA,NA,NA,NA,NA,NA,1,15,15,NA,NA,5,5,5,6,1,6,67,32,90,86,85,90,42,67,88,39,63,837.165363277933,30.6293722098459,8.96406371508524,-2.22109598782229,22.1296057335877,723.239674164415,112.069257118311,8.05256876729081,-4.88472312523337,22.1832442414756,0.357
6089548995,1,2,39,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,16.25,16,3,"White ",5,7,5,6,1,6,100,70,100,80,100,100,100,0,100,100,NA,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.673
6401744784,2,1,38,"Nigeria","Nigeria",1.16,5900,48.8,0,0,1,1,12,12,NA,"Idoma",6,4,4,4,5,6,87,70,87,88,100,97,96,71,80,70,70,1222.4572371389,0,26.9049445212785,18.5044573601987,36.9306741009597,1222.4572371389,0,26.9049445212785,18.5044573601987,36.9306741009597,0.63
6363604057,1,2,37,"Australia","Australia",-0.25,49900,30.3,1.01,1.045,5,1,6.5,6,6,"Causcasian",5,3,4,4,1,4,86,65,79,47,84,65,82,58,49,38,60,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,1
6191921414,1,2,26,"France","France",-0.46,43600,29.2,0.96,1.03,5,1,0.25,NA,3,"Franþaise",2,4,3,6,4,5,80,45,60,70,65,30,65,25,33,75,75,1132.64185352846,10.3262061634815,12.4616740445193,2.5390511042511,24.3670002088432,1132.64185352846,10.3262061634815,12.4616740445193,2.5390511042511,24.3670002088432,0.732
6401630369,2,1,29,"Nigeria","Nigeria",1.16,5900,48.8,0,0,1,1,5.42,5,5,"Christian ",5,3,4,1,1,4,68,88,8,0,23,40,40,43,25,40,45,1222.4572371389,0,26.9049445212785,18.5044573601987,36.9306741009597,1222.4572371389,0,26.9049445212785,18.5044573601987,36.9306741009597,0.89
